game_pk,game_date,season,game_type,status_code,doubleheader,game_number,home_id,home_abbr,away_id,away_abbr,venue_id,statsapi_path,statsapi_bytes,statsapi_sha256,savant_path,savant_rows,savant_bytes,savant_sha256
747956,2024-03-15,2024,S,F,N,1,116,DET,144,ATL,2511,,,,,,,
747957,2024-03-15,2024,S,F,N,1,138,STL,146,MIA,2520,,,,,,,
747958,2024-03-15,2024,S,F,N,1,117,HOU,143,PHI,5000,,,,,,,
747959,2024-03-15,2024,S,F,N,1,111,BOS,142,MIN,4309,,,,,,,
747960,2024-03-15,2024,S,F,N,1,147,NYY,134,PIT,2523,,,,,,,
747961,2024-03-15,2024,S,F,N,1,121,NYM,120,WSH,2856,,,,,,,
747962,2024-03-15,2024,S,F,N,1,141,TOR,116,DET,2536,,,,,,,
747963,2024-03-15,2024,S,F,N,1,139,TB,110,BAL,2534,,,,,,,
747930,2024-03-16,2024,S,F,N,1,133,OAK,158,MIL,2507,,,,,,,
747932,2024-03-16,2024,S,F,N,1,136,SEA,145,CWS,2530,,,,,,,
747933,2024-03-16,2024,S,F,N,1,158,MIL,140,TEX,2518,,,,,,,
747934,2024-03-16,2024,S,F,N,1,145,CWS,137,SF,3809,,,,,,,
747935,2024-03-16,2024,S,F,N,1,113,CIN,136,SEA,3834,,,,,,,
747936,2024-03-16,2024,S,F,N,1,115,COL,133,OAK,4249,,,,,,,
747937,2024-03-16,2024,S,F,N,1,112,CHC,118,KC,4629,,,,,,,
747938,2024-03-16,2024,S,F,N,1,137,SF,114,CLE,2532,,,,,,,
747939,2024-03-16,2024,S,F,N,1,140,TEX,109,AZ,2603,,,,,,,
747940,2024-03-16,2024,S,F,N,1,108,LAA,112,CHC,2500,,,,,,,
747941,2024-03-16,2024,S,F,N,1,146,MIA,143,PHI,2520,,,,,,,
747942,2024-03-16,2024,S,F,N,1,147,NYY,141,TOR,2523,,,,,,,
747943,2024-03-16,2024,S,F,N,1,142,MIN,139,TB,2862,,,,,,,
747944,2024-03-16,2024,S,F,N,1,120,WSH,138,STL,5000,,,,,,,
747945,2024-03-16,2024,S,F,N,1,117,HOU,121,NYM,5000,,,,,,,
747946,2024-03-16,2024,S,F,N,1,144,ATL,134,PIT,5380,,,,,,,
747947,2024-03-16,2024,S,F,N,1,134,PIT,116,DET,2526,,,,,,,
747948,2024-03-16,2024,S,F,N,1,110,BAL,111,BOS,2508,,,,,,,
747914,2024-03-17,2024,S,F,N,1,118,KC,158,MIL,2603,,,,,,,
747915,2024-03-17,2024,S,F,N,1,133,OAK,145,CWS,2507,,,,,,,
747916,2024-03-17,2024,S,F,N,1,112,CHC,140,TEX,4629,,,,,,,
747917,2024-03-17,2024,S,F,N,1,137,SF,115,COL,2532,,,,,,,
747918,2024-03-17,2024,S,F,N,1,114,CLE,113,CIN,3834,,,,,,,
747919,2024-03-17,2024,S,F,N,1,136,SEA,109,AZ,2530,,,,,,,
747920,2024-03-17,2024,S,F,N,1,109,AZ,108,LAA,4249,,,,,,,
747921,2024-03-17,2024,S,F,N,1,111,BOS,147,NYY,4309,,,,,,,
747922,2024-03-17,2024,S,F,N,1,121,NYM,146,MIA,2856,,,,,,,
747923,2024-03-17,2024,S,F,N,1,110,BAL,144,ATL,2508,,,,,,,
747924,2024-03-17,2024,S,F,N,1,141,TOR,142,MIN,2536,,,,,,,
747925,2024-03-17,2024,S,F,N,1,143,PHI,141,TOR,2700,,,,,,,
747926,2024-03-17,2024,S,F,N,1,134,PIT,139,TB,2526,,,,,,,
747927,2024-03-17,2024,S,F,N,1,120,WSH,121,NYM,5000,,,,,,,
747928,2024-03-17,2024,S,F,N,1,138,STL,117,HOU,2520,,,,,,,
747929,2024-03-17,2024,S,F,N,1,144,ATL,111,BOS,5380,,,,,,,
747931,2024-03-17,2024,S,F,N,1,116,DET,110,BAL,2511,,,,,,,
764835,2024-03-17,2024,E,F,N,1,2916,KIW,119,LAD,5150,,,,,,,
764836,2024-03-17,2024,E,F,N,1,135,SD,1171,KOR,5150,,,,,,,
747903,2024-03-18,2024,S,F,N,1,113,CIN,137,SF,3834,,,,,,,
747904,2024-03-18,2024,S,F,N,1,140,TEX,136,SEA,2603,,,,,,,
747905,2024-03-18,2024,S,F,N,1,109,AZ,133,OAK,4249,,,,,,,
747906,2024-03-18,2024,S,F,N,1,145,CWS,114,CLE,3809,,,,,,,
747907,2024-03-18,2024,S,F,N,1,158,MIL,108,LAA,2518,,,,,,,
747908,2024-03-18,2024,S,F,N,1,139,TB,144,ATL,2534,,,,,,,
747909,2024-03-18,2024,S,F,N,1,147,NYY,143,PHI,2523,,,,,,,
747910,2024-03-18,2024,S,F,N,1,143,PHI,134,PIT,2700,,,,,,,
747911,2024-03-18,2024,S,F,N,1,117,HOU,120,WSH,5000,,,,,,,
747912,2024-03-18,2024,S,F,N,1,146,MIA,117,HOU,2520,,,,,,,
747913,2024-03-18,2024,S,F,N,1,142,MIN,111,BOS,2862,,,,,,,
764834,2024-03-18,2024,E,F,N,1,119,LAD,1171,KOR,5150,,,,,,,
764837,2024-03-18,2024,E,F,N,1,2913,LGT,135,SD,5150,,,,,,,
747890,2024-03-19,2024,S,F,N,1,114,CLE,158,MIL,3834,,,,,,,
747891,2024-03-19,2024,S,F,N,1,137,SF,118,KC,2532,,,,,,,
747892,2024-03-19,2024,S,F,N,1,140,TEX,133,OAK,2603,,,,,,,
747893,2024-03-19,2024,S,F,N,1,136,SEA,115,COL,2530,,,,,,,
747894,2024-03-19,2024,S,F,N,1,115,COL,114,CLE,4249,,,,,,,
747895,2024-03-19,2024,S,F,N,1,112,CHC,109,AZ,4629,,,,,,,
747896,2024-03-19,2024,S,F,N,1,108,LAA,113,CIN,2500,,,,,,,
747897,2024-03-19,2024,S,F,N,1,138,STL,146,MIA,2520,,,,,,,
747898,2024-03-19,2024,S,F,N,1,117,HOU,146,MIA,5000,,,,,,,
747899,2024-03-19,2024,S,F,N,1,116,DET,143,PHI,2511,,,,,,,
747900,2024-03-19,2024,S,F,N,1,111,BOS,139,TB,4309,,,,,,,
747901,2024-03-19,2024,S,F,N,1,121,NYM,138,STL,2856,,,,,,,
747902,2024-03-19,2024,S,F,N,1,141,TOR,110,BAL,2536,,,,,,,
745444,2024-03-20,2024,R,F,N,1,135,SD,119,LAD,5150,statsapi/2024/745444.json.gz,110446,9949a67cd4b66f751bf00755a0fee3625ca7f3b5cd3d7e4cb8d6339171a44ed2,savant/2024/745444.csv.gz,304,42141,99915a5d241b5c77ba23b349b470d4ca3aea804293ef22232a3ee919e4ef7e70
747878,2024-03-20,2024,S,F,N,1,113,CIN,140,TEX,3834,,,,,,,
747879,2024-03-20,2024,S,F,N,1,145,CWS,113,CIN,3809,,,,,,,
747880,2024-03-20,2024,S,F,N,1,109,AZ,115,COL,4249,,,,,,,
747881,2024-03-20,2024,S,F,N,1,108,LAA,137,SF,2500,,,,,,,
747882,2024-03-20,2024,S,F,N,1,133,OAK,112,CHC,2507,,,,,,,
747883,2024-03-20,2024,S,F,N,1,118,KC,108,LAA,2603,,,,,,,
747884,2024-03-20,2024,S,F,N,1,110,BAL,143,PHI,2508,,,,,,,
747885,2024-03-20,2024,S,F,N,1,144,ATL,141,TOR,5380,,,,,,,
747886,2024-03-20,2024,S,F,N,1,120,WSH,138,STL,5000,,,,,,,
747887,2024-03-20,2024,S,F,N,1,147,NYY,134,PIT,2523,,,,,,,
747888,2024-03-20,2024,S,F,N,1,146,MIA,121,NYM,2520,,,,,,,
747889,2024-03-20,2024,S,F,N,1,142,MIN,116,DET,2862,,,,,,,
746175,2024-03-21,2024,R,F,N,1,119,LAD,135,SD,5150,statsapi/2024/746175.json.gz,136381,4487fcb4439df604616c127f54fd5e45b98f20bf0db92662c954faba42bdc8fb,savant/2024/746175.csv.gz,386,54015,dd66e263ee85753d2eccab18564d69313bfac36c05594dc0b5f3664af8c31802
747865,2024-03-21,2024,S,F,N,1,118,KC,145,CWS,2603,,,,,,,
747867,2024-03-21,2024,S,F,N,1,158,MIL,137,SF,2518,,,,,,,
747868,2024-03-21,2024,S,F,N,1,114,CLE,118,KC,3834,,,,,,,
747869,2024-03-21,2024,S,F,N,1,115,COL,112,CHC,4249,,,,,,,
747870,2024-03-21,2024,S,F,N,1,144,ATL,147,NYY,5380,,,,,,,
747871,2024-03-21,2024,S,F,N,1,136,SEA,113,CIN,2530,,,,,,,
747872,2024-03-21,2024,S,F,N,1,120,WSH,142,MIN,5000,,,,,,,
747873,2024-03-21,2024,S,F,N,1,134,PIT,141,TOR,2526,,,,,,,
747874,2024-03-21,2024,S,F,N,1,143,PHI,139,TB,2700,,,,,,,
747875,2024-03-21,2024,S,F,N,1,116,DET,121,NYM,2511,,,,,,,
747876,2024-03-21,2024,S,F,N,1,138,STL,117,HOU,2520,,,,,,,
747877,2024-03-21,2024,S,F,N,1,111,BOS,110,BAL,4309,,,,,,,
747848,2024-03-22,2024,S,F,N,1,136,SEA,158,MIL,2530,,,,,,,
747849,2024-03-22,2024,S,F,N,1,114,CLE,140,TEX,3834,,,,,,,
747850,2024-03-22,2024,S,F,N,1,108,LAA,145,CWS,2500,,,,,,,
747851,2024-03-22,2024,S,F,N,1,109,AZ,136,SEA,4249,,,,,,,
747852,2024-03-22,2024,S,F,N,1,112,CHC,137,SF,4629,,,,,,,
747853,2024-03-22,2024,S,F,N,1,145,CWS,133,OAK,3809,,,,,,,
747854,2024-03-22,2024,S,F,N,1,158,MIL,118,KC,2518,,,,,,,
747855,2024-03-22,2024,S,F,N,1,133,OAK,113,CIN,2507,,,,,,,
747856,2024-03-22,2024,S,F,N,1,140,TEX,115,COL,2603,,,,,,,
747857,2024-03-22,2024,S,F,N,1,137,SF,112,CHC,2532,,,,,,,
747858,2024-03-22,2024,S,C,N,1,139,TB,142,MIN,2534,,,,,,,
747859,2024-03-22,2024,S,C,N,1,142,MIN,144,ATL,2862,,,,,,,
747860,2024-03-22,2024,S,C,N,1,110,BAL,134,PIT,2508,,,,,,,
747861,2024-03-22,2024,S,C,N,1,146,MIA,138,STL,2520,,,,,,,
747862,2024-03-22,2024,S,C,N,1,117,HOU,120,WSH,5000,,,,,,,
747863,2024-03-22,2024,S,F,N,1,147,NYY,121,NYM,2523,,,,,,,
747864,2024-03-22,2024,S,F,N,1,143,PHI,116,DET,2700,,,,,,,
747866,2024-03-22,2024,S,F,N,1,141,TOR,111,BOS,2536,,,,,,,
747830,2024-03-23,2024,S,F,N,1,112,CHC,158,MIL,4629,,,,,,,
747831,2024-03-23,2024,S,F,N,1,118,KC,140,TEX,2603,,,,,,,
747832,2024-03-23,2024,S,F,N,1,145,CWS,136,SEA,3809,,,,,,,
747833,2024-03-23,2024,S,F,N,1,109,AZ,114,CLE,4249,,,,,,,
747834,2024-03-23,2024,S,F,N,1,113,CIN,115,COL,3834,,,,,,,
747835,2024-03-23,2024,S,F,N,1,137,SF,109,AZ,2532,,,,,,,
747836,2024-03-23,2024,S,F,N,1,133,OAK,108,LAA,2507,,,,,,,
747837,2024-03-23,2024,S,F,N,1,147,NYY,143,PHI,2523,,,,,,,
747838,2024-03-23,2024,S,F,N,1,120,WSH,146,MIA,5000,,,,,,,
747839,2024-03-23,2024,S,F,N,1,116,DET,147,NYY,2511,,,,,,,
747840,2024-03-23,2024,S,F,N,1,110,BAL,141,TOR,2508,,,,,,,
747841,2024-03-23,2024,S,F,N,1,111,BOS,142,MIN,4309,,,,,,,
747842,2024-03-23,2024,S,F,N,1,144,ATL,139,TB,5380,,,,,,,
747843,2024-03-23,2024,S,F,N,1,138,STL,120,WSH,2520,,,,,,,
747844,2024-03-23,2024,S,F,N,1,121,NYM,117,HOU,2856,,,,,,,
747845,2024-03-23,2024,S,F,N,1,141,TOR,116,DET,2536,,,,,,,
747846,2024-03-23,2024,S,F,N,1,134,PIT,111,BOS,2526,,,,,,,
747847,2024-03-23,2024,S,F,N,1,139,TB,110,BAL,2534,,,,,,,
747817,2024-03-24,2024,S,F,N,1,115,COL,145,CWS,4249,,,,,,,
747818,2024-03-24,2024,S,F,N,1,113,CIN,114,CLE,3834,,,,,,,
747819,2024-03-24,2024,S,F,N,1,136,SEA,112,CHC,2530,,,,,,,
747820,2024-03-24,2024,S,F,N,1,158,MIL,109,AZ,2518,,,,,,,
747821,2024-03-24,2024,S,F,N,1,134,PIT,147,NYY,2526,,,,,,,
747822,2024-03-24,2024,S,F,N,1,119,LAD,108,LAA,22,,,,,,,
747823,2024-03-24,2024,S,F,N,1,143,PHI,141,TOR,2700,,,,,,,
747824,2024-03-24,2024,S,F,N,1,111,BOS,144,ATL,4309,,,,,,,
747825,2024-03-24,2024,S,F,N,1,117,HOU,138,STL,5000,,,,,,,
747826,2024-03-24,2024,S,F,N,1,116,DET,139,TB,2511,,,,,,,
747827,2024-03-24,2024,S,F,N,1,146,MIA,121,NYM,2520,,,,,,,
747828,2024-03-24,2024,S,F,N,1,142,MIN,110,BAL,2862,,,,,,,
747829,2024-03-24,2024,S,F,N,1,121,NYM,120,WSH,2856,,,,,,,
764388,2024-03-24,2024,E,F,N,1,137,SF,105,SAC,2529,,,,,,,
766493,2024-03-24,2024,E,F,N,1,532,MEX,147,NYY,5340,,,,,,,
747807,2024-03-25,2024,S,F,N,1,133,OAK,137,SF,10,,,,,,,
747808,2024-03-25,2024,S,F,N,1,135,SD,136,SEA,2680,,,,,,,
747809,2024-03-25,2024,S,F,N,1,109,AZ,114,CLE,15,,,,,,,
747810,2024-03-25,2024,S,F,N,1,158,MIL,115,COL,2518,,,,,,,
747811,2024-03-25,2024,S,F,N,1,119,LAD,108,LAA,22,,,,,,,
747812,2024-03-25,2024,S,F,N,1,140,TEX,111,BOS,5325,,,,,,,
747813,2024-03-25,2024,S,F,N,1,144,ATL,142,MIN,5380,,,,,,,
747814,2024-03-25,2024,E,F,N,1,117,HOU,5434,SUG,2392,,,,,,,
747815,2024-03-25,2024,S,F,N,1,134,PIT,141,TOR,2526,,,,,,,
747816,2024-03-25,2024,S,F,N,1,143,PHI,139,TB,2700,,,,,,,
748338,2024-03-25,2024,S,F,N,1,112,CHC,138,STL,4629,,,,,,,
748868,2024-03-25,2024,S,F,N,1,147,NYY,121,NYM,2523,,,,,,,
764494,2024-03-25,2024,E,F,N,1,1350,NWA,118,KC,3329,,,,,,,
766494,2024-03-25,2024,E,F,N,1,532,MEX,147,NYY,5340,,,,,,,
747798,2024-03-26,2024,S,F,N,1,115,COL,158,MIL,4249,,,,,,,
747799,2024-03-26,2024,S,F,N,1,135,SD,136,SEA,2680,,,,,,,
747800,2024-03-26,2024,S,F,N,1,137,SF,133,OAK,2395,,,,,,,
747801,2024-03-26,2024,S,F,N,1,108,LAA,119,LAD,1,,,,,,,
747802,2024-03-26,2024,S,F,N,1,140,TEX,111,BOS,5325,,,,,,,
747803,2024-03-26,2024,S,F,N,1,109,AZ,114,CLE,15,,,,,,,
747804,2024-03-26,2024,S,F,N,1,142,MIN,144,ATL,2862,,,,,,,
747805,2024-03-26,2024,E,F,N,1,117,HOU,5434,SUG,2392,,,,,,,
747806,2024-03-26,2024,S,F,N,1,139,TB,116,DET,12,,,,,,,
748339,2024-03-26,2024,S,F,N,1,112,CHC,138,STL,4629,,,,,,,
761424,2024-03-26,2024,E,F,N,1,120,WSH,370,WNP,3309,,,,,,,
745039,2024-03-28,2024,R,F,N,1,140,TEX,112,CHC,5325,statsapi/2024/745039.json.gz,140265,5548ac2c2f4809714de2842d77f1342beb8b1167b0abc6dcb467b380a93f74bf,savant/2024/745039.csv.gz,335,59706,a062cbfc21fff85584a9dfc33132239de76854ac94880ad25568840ccfacf32e
745116,2024-03-28,2024,R,F,N,1,139,TB,141,TOR,12,statsapi/2024/745116.json.gz,121336,8b4be3bd71b37e008bf27cc3d48d72610162902741a2c1f01053dd9055f06064,savant/2024/745116.csv.gz,291,50721,909379a630366f368fd1064822e5a9d740fa11c12793541b19f359cd86869198
745283,2024-03-28,2024,R,F,N,1,136,SEA,111,BOS,680,statsapi/2024/745283.json.gz,130083,a62be290f39f5e176a79e13941b8fe6a7b58dcdbe7796f63cd37155ecfd514a6,savant/2024/745283.csv.gz,303,55052,992ed82883b6c8155f4879063146fc930efc5bf4f346e7bd2830d6496d2fb064
745445,2024-03-28,2024,R,F,N,1,135,SD,137,SF,2680,statsapi/2024/745445.json.gz,121359,1d01e1551b02e63770ff6cca689b70c949220e396c8e1fbe8b23e9bfb2d420e1,savant/2024/745445.csv.gz,272,49560,7cf2dbbd246a2fae771b0de963f932388af6656a1dc77ea51d83624de533dbea
745687,2024-03-28,2024,R,F,N,1,133,OAK,114,CLE,10,statsapi/2024/745687.json.gz,122455,1beb82a23823444de36015c436635719f702db68c7f60fbbbee566fb92de7e8c,savant/2024/745687.csv.gz,289,50314,5381ede9a47eb714364bc4cdb7a9ffe847f5c5038b5f73bf19f42edbdb390a4b
746089,2024-03-28,2024,R,F,N,1,146,MIA,134,PIT,4169,statsapi/2024/746089.json.gz,150876,ad99f420b55cff941c53a545e22dcdbc2859e1a1dc0916bb8f0d5d339409a325,savant/2024/746089.csv.gz,367,64438,46ec80c0d2c693dea922ba2777d8934c0ef8ee33f0fb79efc20f70ce7d0507cf
746165,2024-03-28,2024,R,F,N,1,119,LAD,138,STL,22,statsapi/2024/746165.json.gz,113928,8c5e69aef59b4e708e047794285deac9735c0a60e59b77a2e18226b37f1d62f8,savant/2024/746165.csv.gz,259,46859,8472c81997c33130fafb26518db5da782169f31a47398a79788033eb8a8b1b10
746335,2024-03-28,2024,R,F,N,1,118,KC,142,MIN,7,statsapi/2024/746335.json.gz,121127,161272571dea62a57a783fd1fbf5daef24d382398fb35302dafb7a327ba47a17,savant/2024/746335.csv.gz,278,50123,d4bfc18af6543783fb65647d7e7f5e3d7c5bb29ab86b859b3e6a5cbe336abb81
746418,2024-03-28,2024,R,F,N,1,117,HOU,147,NYY,2392,statsapi/2024/746418.json.gz,128014,14bf452850fe7d1f74b36e6f33ff4a856a2dd8aad1dde9a86670093365fc0375,savant/2024/746418.csv.gz,294,54005,de4adb81446920b09c359177913076b145be454881042a531304a9cacaaaaaa2
746737,2024-03-28,2024,R,F,N,1,113,CIN,120,WSH,2602,statsapi/2024/746737.json.gz,113887,c63e6a43b2c620973514800d691b4d014e7b8d55da9a89832a28c31f82cdd623,savant/2024/746737.csv.gz,264,47241,6660fde7253b961f51ff3841066579a444335ec9d65d5eb03c8c156ddf6054fc
746821,2024-03-28,2024,R,F,N,1,145,CWS,116,DET,4,statsapi/2024/746821.json.gz,105514,34720b3dcd1966fcace303f89d2f81ae0bb946e38934b1ba88b985c66e7b9a7d,savant/2024/746821.csv.gz,247,43411,888f979ba1791ede7d955da9f2a5420846989ecbe88a455dffdfc0524edb43bb
747060,2024-03-28,2024,R,F,N,1,110,BAL,108,LAA,2,statsapi/2024/747060.json.gz,133943,e044671dc3ad75262ba485cb5c2eb03902dec3f20c5be4949171177fc2bd6d7b,savant/2024/747060.csv.gz,318,56706,14ad9bb9f1e0b562e3e765a5289c0f9c47c52ac74015b6e3ad5d86b1a93eec6c
747224,2024-03-28,2024,R,F,N,1,109,AZ,115,COL,15,statsapi/2024/747224.json.gz,126527,feb5cb7086f474a46f6294d91f3ac9ea051d87a18bfb377aec19b5e3060ff7e9,savant/2024/747224.csv.gz,297,53121,73139f0ef0f841a7e218019e93e893c679711f324602d6acd705e9822f51715a
745117,2024-03-29,2024,R,F,N,1,139,TB,141,TOR,12,statsapi/2024/745117.json.gz,124954,aca1f9e7b032e5894a79ff2c3b923726e7135f41d34e6ead457e518c6f77af84,savant/2024/745117.csv.gz,290,52126,d3e12c0127a175ee26396e5536aa8e6cb98d4dcadedebf29317839bcb1ea29bf
745276,2024-03-29,2024,R,F,N,1,136,SEA,111,BOS,680,statsapi/2024/745276.json.gz,114229,68d96787b53022a85d03ba7c68493936eb7dd2eb5d6905e746575c83d0c67342,savant/2024/745276.csv.gz,267,46997,2e1824f6446b2485dbd1af1802009ed0a9e4e77174e34d9cda6c1bbb20934c29
745435,2024-03-29,2024,R,F,N,1,135,SD,137,SF,2680,statsapi/2024/745435.json.gz,123821,14c0d7f0fb146fcaa498dc1af68d83ef105e1c1afb5811ff7f73896d122943dc,savant/2024/745435.csv.gz,280,50692,823d072833d66d0d600da685291c213e5d7e9453982f6480b38bee3d4c462b3d
745604,2024-03-29,2024,R,F,N,1,143,PHI,144,ATL,2681,statsapi/2024/745604.json.gz,134408,7d58e5a835e49a8ac1381bafd67fcad6835a0ef207535f5c4ca592369b59574a,savant/2024/745604.csv.gz,319,55815,d61a199cbf1c08cdbfd8b7dc7aef2827d9b1ce82851bed485893a7722b65a656
745682,2024-03-29,2024,R,F,N,1,133,OAK,114,CLE,10,statsapi/2024/745682.json.gz,130237,f1461171eee13d435f5da7a41ded7fd9aaea847d08fad34e562dd7ebdc2d4267,savant/2024/745682.csv.gz,299,54128,f2266e60c21d9c7b068aa31d74693ef00b852b34b059924ea2dc6ffc74978009
745848,2024-03-29,2024,R,F,N,1,121,NYM,158,MIL,3289,statsapi/2024/745848.json.gz,117020,bb54a1fac5e29c9f3d20a2feeca6656dd54a4787381e57963f22b2aeea21be5a,savant/2024/745848.csv.gz,271,48687,bf3e732f799555211c17d5f4976abdf45b32e9cd8aa9fdda63cc399662599bd5
746091,2024-03-29,2024,R,F,N,1,146,MIA,134,PIT,4169,statsapi/2024/746091.json.gz,143084,9d408cfd53054eb86d96761f8188015258417e07c577bd6a6f311a5b3458b608,savant/2024/746091.csv.gz,340,61200,535c1c3ad6bb0b8e0c8b55307601eac41408ffe4c75a22019ab12e142f6f2603
746167,2024-03-29,2024,R,F,N,1,119,LAD,138,STL,22,statsapi/2024/746167.json.gz,115682,17934b5e5e12b080a6db46708260f1ac5329ea952d4ce7af8a04ba4313bb674d,savant/2024/746167.csv.gz,265,47522,b1f3e7596cff033f836889169a33a6adcb418e0100cce3455e75a91c378ef126
746412,2024-03-29,2024,R,F,N,1,117,HOU,147,NYY,2392,statsapi/2024/746412.json.gz,140738,3f7ab5a3b98c9664fe66f393aa06eddb0feeaa118340d1cc8218d945386b631e,savant/2024/746412.csv.gz,335,60172,a75a1771ff542aa86cb6941fa7822589cf9fa67457ccc287a4752d45715d7cd2
747223,2024-03-29,2024,R,F,N,1,109,AZ,115,COL,15,statsapi/2024/747223.json.gz,119782,9fe754dafb8d46f09740ece7cb07a300cb38a507dace4dfe046024d96e1e84a4,savant/2024/747223.csv.gz,269,48388,aae4ce8371825a5f1973f896edf3fca55d211960fee25018220ce3a8087f4c4f
745037,2024-03-30,2024,R,F,N,1,140,TEX,112,CHC,5325,statsapi/2024/745037.json.gz,123575,3c6eaf60bdbfab36668ed3f641caeaa3f0c97ccb3901e6cf638385c99380f354,savant/2024/745037.csv.gz,281,51049,f4d20ed890da01e20254e0ac6105e2fe1029886209de88d1846adedeb84d3e86
745119,2024-03-30,2024,R,F,N,1,139,TB,141,TOR,12,statsapi/2024/745119.json.gz,131000,e7459e01529527287f7d0f262d251cb76e1a89b5385db4e79e2e699373f3e3be,savant/2024/745119.csv.gz,303,54526,539be7f6d7c13f7ae958ad21b998f706b4ee4a4ef15ddf4dcb11f8645db427a8
745278,2024-03-30,2024,R,F,N,1,136,SEA,111,BOS,680,statsapi/2024/745278.json.gz,128897,ced979d2da8dcee562fb9ecd743b192f22335bc0b073191b9d7e6ac8ae72d28a,savant/2024/745278.csv.gz,299,53038,eef985b38a4efe40ddeb6c71cbd2aa9963d56ead7c3141f8164b177e9ffd2b49
745436,2024-03-30,2024,R,F,N,1,135,SD,137,SF,2680,statsapi/2024/745436.json.gz,138073,149a94451af9707d2a1d2b048c0b4d22aa0b22ff49e70d67d7ba4ea9bf01baad,savant/2024/745436.csv.gz,329,57928,731df7662dada200e2fbce57c280966dbb9f961e6d7473e20d81f49100ae94aa
745599,2024-03-30,2024,R,F,N,1,143,PHI,144,ATL,2681,statsapi/2024/745599.json.gz,134614,f1d9242613d4509d53a12f69c31965324d5cc1ecb841699fd9d3699a9f040827,savant/2024/745599.csv.gz,307,55069,cd095d2e71d59b300bec639ee49929720ce98e23636e34c3175a3c4124841de6
745684,2024-03-30,2024,R,F,N,1,133,OAK,114,CLE,10,statsapi/2024/745684.json.gz,149160,fbce7d78b7e54e788a4d9c2de8b320694a289f5befd99088c9772442b8050ebb,savant/2024/745684.csv.gz,354,63474,b8dba321507a9d736082e1014752d3a2be417d77fd9740703bcfc2e1dd0b5715
745850,2024-03-30,2024,R,F,N,1,121,NYM,158,MIL,3289,statsapi/2024/745850.json.gz,134457,0e074de12f2a7859dd555792159ab44029681fb2d90c4c81a540d5fc6792364d,savant/2024/745850.csv.gz,307,55871,a2947c44f228f9e391c860ca67c0d0cf425d24b1698a9ab03ef67e0683851856
746087,2024-03-30,2024,R,F,N,1,146,MIA,134,PIT,4169,statsapi/2024/746087.json.gz,137695,b5f947792edb8c12ee4a725c4a0912f8f7f2eb2106648d71fa3721f4bb62d293,savant/2024/746087.csv.gz,324,57651,0a1411067eaaf916ffe02e54979d069c69cabd93ce774b79102680161a0f32f0
746168,2024-03-30,2024,R,F,N,1,119,LAD,138,STL,22,statsapi/2024/746168.json.gz,146704,2b3b48f25da9edba9a462ba5d85bbeb5384ff7b8389e7cb00fe4b1b16ad65166,savant/2024/746168.csv.gz,354,63055,1b90bc4e95e05e8fd8b11b39316aba3fb997be17c1d2e879a6f890bd13d62855
746333,2024-03-30,2024,R,F,N,1,118,KC,142,MIN,7,statsapi/2024/746333.json.gz,127245,1c9e490ee05edcc509b19e6d613c844f615afb528cff2a207fa2b5d5bb2921a2,savant/2024/746333.csv.gz,296,52331,0c7be9463c7569d5e8ef5fff54592d817604321ef5875ef21f97c1392d88d5cf
746410,2024-03-30,2024,R,F,N,1,117,HOU,147,NYY,2392,statsapi/2024/746410.json.gz,131199,a2353a67d2a839808075317a6e75d7d9660e1a651ec79d22c09db0defd4d0804,savant/2024/746410.csv.gz,309,55375,09ab148e0ced52311b5ae794a45ae2c59e47e274ffb65ea4a13cc5f92cbf2af1
746736,2024-03-30,2024,R,F,N,1,113,CIN,120,WSH,2602,statsapi/2024/746736.json.gz,139316,6c0346d918d46bc43a277b6850a4427aaf1be99edcc65bed166c7157bf25dcab,savant/2024/746736.csv.gz,322,57870,a6230e30dbb505abc1f508990098cf22e6abca60f7c1471957b2f1906ed6bc5d
746818,2024-03-30,2024,R,F,N,1,145,CWS,116,DET,4,statsapi/2024/746818.json.gz,142379,77ecefdc58b87b5f2c679b96707d9fab64f609354a8dbfb679c69fdd42639992,savant/2024/746818.csv.gz,329,59815,362bd852b2281a9ca6ad569d36f52a8cbde736f68740720ebd0997a969dbd7b9
747063,2024-03-30,2024,R,F,N,1,110,BAL,108,LAA,2,statsapi/2024/747063.json.gz,137922,dddc4621881c55851c8788841f1bee7bc7076d1a0f655417a62bd16e855e77f8,savant/2024/747063.csv.gz,323,57891,f0898937539cd635d8c0a310c210cae4e9eb585af0b8c1b423f78e1f1ef91efd
747221,2024-03-30,2024,R,F,N,1,109,AZ,115,COL,15,statsapi/2024/747221.json.gz,146460,6e336c3c6422cf018d1dbd9756a95c4e8dfccf37e573cd96c6282d4a437dd096,savant/2024/747221.csv.gz,349,61995,2e58717de72e78e6d64548b75a339286265f388f98de05021995bc439c4cfa46
745035,2024-03-31,2024,R,F,N,1,140,TEX,112,CHC,5325,statsapi/2024/745035.json.gz,147271,1ca691af42f5ce4e6c984638856ce1b25a5625d62814f6d8adbfae1560e0694a,savant/2024/745035.csv.gz,351,62325,99467e4fbdeaab151058dde3bddbefd2fc3ef679e4c48c2a564b4a0e97b1bafc
