year,season_id,date,home_team,home_team_id,home_team_conference,home_team_conference_id,home_team_slug,home_team_division,away_team,away_team_id,away_team_conference,away_team_conference_id,away_team_slug,away_team_division,neutral_site,result,score,innings,slug,game_info_url,Date,Opponent,Result,opponent_slug
2020,15204,02/22/2020,Gwynedd Mercy,12399,Atlantic East,30233,/team/12399/15204,3,Muhlenberg ,453,Centennial,9683,/team/453/15204,3,"Washington, DC",L,4-6,NA,/contests/1831454/box_score,https://stats.ncaa.org/contests/1831454/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Gallaudet,245,United East,30071,/team/245/15204,3,Gwynedd Mercy,12399,Atlantic East,30233,/team/12399/15204,3,NA,W,40-7,NA,/contests/1831677/box_score,https://stats.ncaa.org/contests/1831677/box_score,NA,NA,NA,NA
2020,15204,02/25/2020,Johns Hopkins,322,Centennial,9683,/team/322/15204,3,Gwynedd Mercy,12399,Atlantic East,30233,/team/12399/15204,3,NA,L,5-10,NA,/contests/1832122/box_score,https://stats.ncaa.org/contests/1832122/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,Gwynedd Mercy,12399,Atlantic East,30233,/team/12399/15204,3,Hanover ,1115,HCAC,9174,/team/1115/15204,3,"Auburndale, FL",W,13-7,NA,/contests/1832589/box_score,https://stats.ncaa.org/contests/1832589/box_score,NA,NA,NA,NA
2020,15204,03/02/2020,Gwynedd Mercy,12399,Atlantic East,30233,/team/12399/15204,3,Trine ,30037,Michigan Intercol. Ath. Assn.,873,/team/30037/15204,3,"Auburndale, FL",L,9-18,NA,/contests/1833289/box_score,https://stats.ncaa.org/contests/1833289/box_score,NA,NA,NA,NA
2020,15204,03/04/2020,Gwynedd Mercy,12399,Atlantic East,30233,/team/12399/15204,3,Rose-Hulman ,585,HCAC,9174,/team/585/15204,3,"Winter Haven, FL",L,4-10,NA,/contests/1833530/box_score,https://stats.ncaa.org/contests/1833530/box_score,NA,NA,NA,NA
2020,15204,03/05/2020,Concordia-M'head ,161,MIAC,882,/team/161/15204,3,Gwynedd Mercy,12399,Atlantic East,30233,/team/12399/15204,3,"Winter Haven, FL",L,1-5,NA,/contests/1833640/box_score,https://stats.ncaa.org/contests/1833640/box_score,NA,NA,NA,NA
2020,15204,03/09/2020,TCNJ,712,NJAC,891,/team/712/15204,3,Gwynedd Mercy,12399,Atlantic East,30233,/team/12399/15204,3,NA,L,7-8,10,/contests/1834804/box_score,https://stats.ncaa.org/contests/1834804/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Hamilton,267,NESCAC,12817,/team/267/15204,3,Clarkson,146,Liberty League,24197,/team/146/15204,3,NA,W,12-2,NA,/contests/1971298/box_score,https://stats.ncaa.org/contests/1971298/box_score,NA,NA,NA,NA
2020,15204,03/08/2020,Hamilton,267,NESCAC,12817,/team/267/15204,3,Clarkson,146,Liberty League,24197,/team/146/15204,3,NA,W,8-2,NA,/contests/1834166/box_score,https://stats.ncaa.org/contests/1834166/box_score,NA,NA,NA,NA
2020,15204,03/08/2020,Hamilton,267,NESCAC,12817,/team/267/15204,3,Clarkson,146,Liberty League,24197,/team/146/15204,3,NA,W,7-5,NA,/contests/1849847/box_score,https://stats.ncaa.org/contests/1849847/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Buena Vista ,84,American Rivers,864,/team/84/15204,3,Hamline,268,MIAC,882,/team/268/15204,3,"Topeka, KS",L,8-9,NA,/contests/1831447/box_score,https://stats.ncaa.org/contests/1831447/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Buena Vista ,84,American Rivers,864,/team/84/15204,3,Hamline,268,MIAC,882,/team/268/15204,3,"Topeka, KS",L,5-16,NA,/contests/1848956/box_score,https://stats.ncaa.org/contests/1848956/box_score,NA,NA,NA,NA
2020,15204,02/23/2020,Buena Vista ,84,American Rivers,864,/team/84/15204,3,Hamline,268,MIAC,882,/team/268/15204,3,"Topeka, KS",L,2-4,NA,/contests/1831811/box_score,https://stats.ncaa.org/contests/1831811/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,Hamline,268,MIAC,882,/team/268/15204,3,Luther ,372,American Rivers,864,/team/372/15204,3,"Minneapolis, MN",L,0-4,NA,/contests/1832608/box_score,https://stats.ncaa.org/contests/1832608/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,Hamline,268,MIAC,882,/team/268/15204,3,Luther ,372,American Rivers,864,/team/372/15204,3,"Minneapolis, MN",L,1-3,NA,/contests/1848407/box_score,https://stats.ncaa.org/contests/1848407/box_score,NA,NA,NA,NA
2020,15204,03/05/2020,Crown (MN) ,30035,UMAC,30115,/team/30035/15204,3,Hamline,268,MIAC,882,/team/268/15204,3,"Minneapolis, MN",W,5-2,10,/contests/1833684/box_score,https://stats.ncaa.org/contests/1833684/box_score,NA,NA,NA,NA
2020,15204,03/05/2020,Crown (MN) ,30035,UMAC,30115,/team/30035/15204,3,Hamline,268,MIAC,882,/team/268/15204,3,"Minneapolis, MN",W,3-2,NA,/contests/1848421/box_score,https://stats.ncaa.org/contests/1848421/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Hamline,268,MIAC,882,/team/268/15204,3,Lawrence ,348,MWC,23119,/team/348/15204,3,"Minneapolis, MN",W,10-2,NA,/contests/1834396/box_score,https://stats.ncaa.org/contests/1834396/box_score,NA,NA,NA,NA
2020,15204,03/08/2020,Hamline,268,MIAC,882,/team/268/15204,3,Lawrence ,348,MWC,23119,/team/348/15204,3,"Minneapolis, MN",L,3-4,NA,/contests/1971427/box_score,https://stats.ncaa.org/contests/1971427/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,Hampden-Sydney,269,ODAC,903,/team/269/15204,3,William Peace,17094,USA South,842,/team/17094/15204,3,NA,L,3-5,17,/contests/1830441/box_score,https://stats.ncaa.org/contests/1830441/box_score,NA,NA,NA,NA
2020,15204,02/16/2020,William Peace,17094,USA South,842,/team/17094/15204,3,Hampden-Sydney,269,ODAC,903,/team/269/15204,3,NA,W,8-2,NA,/contests/1848193/box_score,https://stats.ncaa.org/contests/1848193/box_score,NA,NA,NA,NA
2020,15204,02/16/2020,William Peace,17094,USA South,842,/team/17094/15204,3,Hampden-Sydney,269,ODAC,903,/team/269/15204,3,NA,L,6-9,NA,/contests/1830907/box_score,https://stats.ncaa.org/contests/1830907/box_score,NA,NA,NA,NA
2020,15204,02/18/2020,Chris. Newport,139,C2C,15810,/team/139/15204,3,Hampden-Sydney,269,ODAC,903,/team/269/15204,3,NA,W,15-7,NA,/contests/1830967/box_score,https://stats.ncaa.org/contests/1830967/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Hampden-Sydney,269,ODAC,903,/team/269/15204,3,Moravian,443,Landmark,30101,/team/443/15204,3,NA,W,2-0,NA,/contests/1831501/box_score,https://stats.ncaa.org/contests/1831501/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Hampden-Sydney,269,ODAC,903,/team/269/15204,3,Moravian,443,Landmark,30101,/team/443/15204,3,NA,L,0-11,NA,/contests/1849157/box_score,https://stats.ncaa.org/contests/1849157/box_score,NA,NA,NA,NA
2020,15204,02/23/2020,Hampden-Sydney,269,ODAC,903,/team/269/15204,3,Moravian,443,Landmark,30101,/team/443/15204,3,NA,W,6-3,NA,/contests/1831857/box_score,https://stats.ncaa.org/contests/1831857/box_score,NA,NA,NA,NA
2020,15204,02/26/2020,Hampden-Sydney,269,ODAC,903,/team/269/15204,3,Southern Va.,30164,C2C,15810,/team/30164/15204,3,NA,W,3-0,NA,/contests/1832215/box_score,https://stats.ncaa.org/contests/1832215/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,Hampden-Sydney,269,ODAC,903,/team/269/15204,3,Ithaca ,313,Liberty League,24197,/team/313/15204,3,"St. Mary`s City, MD",W,9-4,NA,/contests/1969423/box_score,https://stats.ncaa.org/contests/1969423/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,St. Mary's (MD),611,C2C,15810,/team/611/15204,3,Hampden-Sydney,269,ODAC,903,/team/269/15204,3,NA,W,12-2,NA,/contests/1832640/box_score,https://stats.ncaa.org/contests/1832640/box_score,NA,NA,NA,NA
2020,15204,03/04/2020,Hampden-Sydney,269,ODAC,903,/team/269/15204,3,Greensboro,263,USA South,842,/team/263/15204,3,NA,W,9-8,NA,/contests/1833397/box_score,https://stats.ncaa.org/contests/1833397/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Hampden-Sydney,269,ODAC,903,/team/269/15204,3,Roanoke,578,ODAC,903,/team/578/15204,3,NA,W,7-2,NA,/contests/1834134/box_score,https://stats.ncaa.org/contests/1834134/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Hampden-Sydney,269,ODAC,903,/team/269/15204,3,Roanoke,578,ODAC,903,/team/578/15204,3,NA,W,3-2,NA,/contests/1849750/box_score,https://stats.ncaa.org/contests/1849750/box_score,NA,NA,NA,NA
2020,15204,03/09/2020,Brevard,30094,USA South,842,/team/30094/15204,3,Hampden-Sydney,269,ODAC,903,/team/269/15204,3,NA,W,13-3,NA,/contests/1834801/box_score,https://stats.ncaa.org/contests/1834801/box_score,NA,NA,NA,NA
2020,15204,03/10/2020,Huntingdon,1130,USA South,842,/team/1130/15204,3,Hampden-Sydney,269,ODAC,903,/team/269/15204,3,NA,L,3-6,NA,/contests/1835049/box_score,https://stats.ncaa.org/contests/1835049/box_score,NA,NA,NA,NA
2020,15204,03/11/2020,Piedmont,21830,USA South,842,/team/21830/15204,3,Hampden-Sydney,269,ODAC,903,/team/269/15204,3,NA,W,9-0,NA,/contests/1835236/box_score,https://stats.ncaa.org/contests/1835236/box_score,NA,NA,NA,NA
2020,15204,02/21/2020,Centre,132,SAA,30169,/team/132/15204,3,Hanover,1115,HCAC,9174,/team/1115/15204,3,NA,L,1-5,NA,/contests/1831319/box_score,https://stats.ncaa.org/contests/1831319/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Hanover,1115,HCAC,9174,/team/1115/15204,3,Trine ,30037,Michigan Intercol. Ath. Assn.,873,/team/30037/15204,3,"Danville, KY",W,9-3,NA,/contests/1831548/box_score,https://stats.ncaa.org/contests/1831548/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Centre,132,SAA,30169,/team/132/15204,3,Hanover,1115,HCAC,9174,/team/1115/15204,3,NA,L,3-8,NA,/contests/1831713/box_score,https://stats.ncaa.org/contests/1831713/box_score,NA,NA,NA,NA
2020,15204,02/24/2020,Hanover,1115,HCAC,9174,/team/1115/15204,3,NVU-Lyndon ,30065,North Atlantic,30026,/team/30065/15204,3,"Auburndale, FL",W,10-2,NA,/contests/1832062/box_score,https://stats.ncaa.org/contests/1832062/box_score,NA,NA,NA,NA
2020,15204,02/24/2020,Hanover,1115,HCAC,9174,/team/1115/15204,3,NVU-Lyndon ,30065,North Atlantic,30026,/team/30065/15204,3,"Auburndale, FL",W,9-8,NA,/contests/1849297/box_score,https://stats.ncaa.org/contests/1849297/box_score,NA,NA,NA,NA
2020,15204,02/25/2020,Cabrini ,88,Atlantic East,30233,/team/88/15204,3,Hanover,1115,HCAC,9174,/team/1115/15204,3,"Winter Haven, Fla.",W,6-5,12,/contests/1969275/box_score,https://stats.ncaa.org/contests/1969275/box_score,NA,NA,NA,NA
2020,15204,02/27/2020,Alma ,21,Michigan Intercol. Ath. Assn.,873,/team/21/15204,3,Hanover,1115,HCAC,9174,/team/1115/15204,3,"Auburndale, FL",L,4-7,10,/contests/1832268/box_score,https://stats.ncaa.org/contests/1832268/box_score,NA,NA,NA,NA
2020,15204,02/28/2020,Hanover,1115,HCAC,9174,/team/1115/15204,3,NVU-Lyndon ,30065,North Atlantic,30026,/team/30065/15204,3,"Auburndale, FL",W,16-1,NA,/contests/1832308/box_score,https://stats.ncaa.org/contests/1832308/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,Gwynedd Mercy ,12399,Atlantic East,30233,/team/12399/15204,3,Hanover,1115,HCAC,9174,/team/1115/15204,3,"Auburndale, FL",L,7-13,NA,/contests/1832589/box_score,https://stats.ncaa.org/contests/1832589/box_score,NA,NA,NA,NA
2020,15204,03/04/2020,Hanover,1115,HCAC,9174,/team/1115/15204,3,Spalding,23260,SLIAC,12974,/team/23260/15204,3,NA,L,4-5,NA,/contests/1833433/box_score,https://stats.ncaa.org/contests/1833433/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Methodist,412,USA South,842,/team/412/15204,3,Hanover,1115,HCAC,9174,/team/1115/15204,3,NA,L,4-6,NA,/contests/1833711/box_score,https://stats.ncaa.org/contests/1833711/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Methodist,412,USA South,842,/team/412/15204,3,Hanover,1115,HCAC,9174,/team/1115/15204,3,NA,W,3-1,NA,/contests/1848615/box_score,https://stats.ncaa.org/contests/1848615/box_score,NA,NA,NA,NA
2020,15204,03/08/2020,Methodist,412,USA South,842,/team/412/15204,3,Hanover,1115,HCAC,9174,/team/1115/15204,3,NA,L,5-7,NA,/contests/1833993/box_score,https://stats.ncaa.org/contests/1833993/box_score,NA,NA,NA,NA
2020,15204,03/11/2020,Hanover,1115,HCAC,9174,/team/1115/15204,3,Eureka,218,SLIAC,12974,/team/218/15204,3,NA,W,4-3,NA,/contests/1835130/box_score,https://stats.ncaa.org/contests/1835130/box_score,NA,NA,NA,NA
2020,15204,02/07/2020,Hardin-Simmons,271,ASC,14825,/team/271/15204,3,George Fox,1094,NWC,25300,/team/1094/15204,3,NA,L,1-5,NA,/contests/1963712/box_score,https://stats.ncaa.org/contests/1963712/box_score,NA,NA,NA,NA
2020,15204,02/08/2020,Hardin-Simmons,271,ASC,14825,/team/271/15204,3,Methodist ,412,USA South,842,/team/412/15204,3,"Grand Prairie, TX",L,3-14,NA,/contests/1829932/box_score,https://stats.ncaa.org/contests/1829932/box_score,NA,NA,NA,NA
2020,15204,02/09/2020,Hardin-Simmons,271,ASC,14825,/team/271/15204,3,Hendrix ,1124,SAA,30169,/team/1124/15204,3,"Grand Prairie, TX",L,5-7,NA,/contests/1830082/box_score,https://stats.ncaa.org/contests/1830082/box_score,NA,NA,NA,NA
2020,15204,02/14/2020,Hardin-Simmons,271,ASC,14825,/team/271/15204,3,Texas Lutheran,1400,SCAC,835,/team/1400/15204,3,NA,L,10-11,NA,/contests/1830326/box_score,https://stats.ncaa.org/contests/1830326/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,Hardin-Simmons,271,ASC,14825,/team/271/15204,3,Texas Lutheran,1400,SCAC,835,/team/1400/15204,3,NA,L,3-16,NA,/contests/1830469/box_score,https://stats.ncaa.org/contests/1830469/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,Hardin-Simmons,271,ASC,14825,/team/271/15204,3,Texas Lutheran,1400,SCAC,835,/team/1400/15204,3,NA,L,5-6,NA,/contests/1848369/box_score,https://stats.ncaa.org/contests/1848369/box_score,NA,NA,NA,NA
2020,15204,02/21/2020,Texas-Dallas,23121,ASC,14825,/team/23121/15204,3,Hardin-Simmons,271,ASC,14825,/team/271/15204,3,NA,L,4-9,NA,/contests/1831192/box_score,https://stats.ncaa.org/contests/1831192/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Texas-Dallas,23121,ASC,14825,/team/23121/15204,3,Hardin-Simmons,271,ASC,14825,/team/271/15204,3,NA,L,2-3,8,/contests/1831515/box_score,https://stats.ncaa.org/contests/1831515/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Texas-Dallas,23121,ASC,14825,/team/23121/15204,3,Hardin-Simmons,271,ASC,14825,/team/271/15204,3,NA,L,3-4,NA,/contests/1849674/box_score,https://stats.ncaa.org/contests/1849674/box_score,NA,NA,NA,NA
2020,15204,02/28/2020,Hardin-Simmons,271,ASC,14825,/team/271/15204,3,Ozarks (AR),23008,ASC,14825,/team/23008/15204,3,NA,W,9-5,NA,/contests/1832422/box_score,https://stats.ncaa.org/contests/1832422/box_score,NA,NA,NA,NA
2020,15204,02/28/2020,Hardin-Simmons,271,ASC,14825,/team/271/15204,3,Ozarks (AR),23008,ASC,14825,/team/23008/15204,3,NA,L,2-3,NA,/contests/1847814/box_score,https://stats.ncaa.org/contests/1847814/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,Hardin-Simmons,271,ASC,14825,/team/271/15204,3,Ozarks (AR),23008,ASC,14825,/team/23008/15204,3,NA,W,13-12,10,/contests/1832673/box_score,https://stats.ncaa.org/contests/1832673/box_score,NA,NA,NA,NA
2020,15204,03/06/2020,Belhaven,30197,ASC,14825,/team/30197/15204,3,Hardin-Simmons,271,ASC,14825,/team/271/15204,3,NA,W,8-5,8,/contests/1833845/box_score,https://stats.ncaa.org/contests/1833845/box_score,NA,NA,NA,NA
2020,15204,03/06/2020,Belhaven,30197,ASC,14825,/team/30197/15204,3,Hardin-Simmons,271,ASC,14825,/team/271/15204,3,NA,L,0-6,NA,/contests/1849203/box_score,https://stats.ncaa.org/contests/1849203/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Belhaven,30197,ASC,14825,/team/30197/15204,3,Hardin-Simmons,271,ASC,14825,/team/271/15204,3,NA,L,8-14,NA,/contests/1834122/box_score,https://stats.ncaa.org/contests/1834122/box_score,NA,NA,NA,NA
2020,15204,03/10/2020,Hardin-Simmons,271,ASC,14825,/team/271/15204,3,Schreiner,1355,SCAC,835,/team/1355/15204,3,NA,W,13-10,NA,/contests/1834934/box_score,https://stats.ncaa.org/contests/1834934/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,Kean,329,NJAC,891,/team/329/15204,3,Haverford,276,Centennial,9683,/team/276/15204,3,NA,L,2-19,NA,/contests/1832657/box_score,https://stats.ncaa.org/contests/1832657/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,Haverford,276,Centennial,9683,/team/276/15204,3,Susquehanna ,685,Landmark,30101,/team/685/15204,3,"Union, NJ",L,0-5,NA,/contests/1832892/box_score,https://stats.ncaa.org/contests/1832892/box_score,NA,NA,NA,NA
2020,15204,03/04/2020,Scranton,633,Landmark,30101,/team/633/15204,3,Haverford,276,Centennial,9683,/team/276/15204,3,NA,W,8-4,NA,/contests/1833593/box_score,https://stats.ncaa.org/contests/1833593/box_score,NA,NA,NA,NA
2020,15204,03/08/2020,Haverford,276,Centennial,9683,/team/276/15204,3,Wittenberg ,806,NCAC,897,/team/806/15204,3,"Fort Myers, FL",L,6-7,8,/contests/1834571/box_score,https://stats.ncaa.org/contests/1834571/box_score,NA,NA,NA,NA
2020,15204,03/08/2020,Haverford,276,Centennial,9683,/team/276/15204,3,Wittenberg ,806,NCAC,897,/team/806/15204,3,"Fort Myers, FL",L,3-10,NA,/contests/1849008/box_score,https://stats.ncaa.org/contests/1849008/box_score,NA,NA,NA,NA
2020,15204,03/09/2020,Haverford,276,Centennial,9683,/team/276/15204,3,Wooster ,807,NCAC,897,/team/807/15204,3,"Fort Myers, FL",W,17-6,NA,/contests/1834785/box_score,https://stats.ncaa.org/contests/1834785/box_score,NA,NA,NA,NA
2020,15204,03/10/2020,Haverford,276,Centennial,9683,/team/276/15204,3,Hiram ,281,NCAC,897,/team/281/15204,3,"Fort Myers, FL",W,17-0,NA,/contests/1834875/box_score,https://stats.ncaa.org/contests/1834875/box_score,NA,NA,NA,NA
2020,15204,03/10/2020,Haverford,276,Centennial,9683,/team/276/15204,3,Hiram ,281,NCAC,897,/team/281/15204,3,"Fort Myers, FL",W,15-6,NA,/contests/1847747/box_score,https://stats.ncaa.org/contests/1847747/box_score,NA,NA,NA,NA
2020,15204,03/12/2020,Carroll (WI) ,120,CCIW,836,/team/120/15204,3,Haverford,276,Centennial,9683,/team/276/15204,3,"Fort Myers, FL",W,18-4,NA,/contests/1835272/box_score,https://stats.ncaa.org/contests/1835272/box_score,NA,NA,NA,NA
2020,15204,03/13/2020,Defiance ,1050,HCAC,9174,/team/1050/15204,3,Haverford,276,Centennial,9683,/team/276/15204,3,"Fort Myers, FL",W,5-4,8,/contests/1835389/box_score,https://stats.ncaa.org/contests/1835389/box_score,NA,NA,NA,NA
2020,15204,03/13/2020,Defiance ,1050,HCAC,9174,/team/1050/15204,3,Haverford,276,Centennial,9683,/team/276/15204,3,"Fort Myers, FL",L,5-6,NA,/contests/1849403/box_score,https://stats.ncaa.org/contests/1849403/box_score,NA,NA,NA,NA
2020,15204,03/14/2020,Haverford,276,Centennial,9683,/team/276/15204,3,Plymouth St. ,548,Little East,867,/team/548/15204,3,"Fort Myers, FL",W,11-8,NA,/contests/1835706/box_score,https://stats.ncaa.org/contests/1835706/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Heidelberg,278,OAC,901,/team/278/15204,3,Oswego St. ,530,SUNYAC,917,/team/530/15204,3,"Berea, OH",W,4-2,NA,/contests/1831428/box_score,https://stats.ncaa.org/contests/1831428/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Anderson (IN) ,939,HCAC,9174,/team/939/15204,3,Heidelberg,278,OAC,901,/team/278/15204,3,"Berea, OH",L,3-4,NA,/contests/1831547/box_score,https://stats.ncaa.org/contests/1831547/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,Heidelberg,278,OAC,901,/team/278/15204,3,Wabash ,747,NCAC,897,/team/747/15204,3,"Westfield, IN",L,1-15,NA,/contests/1969408/box_score,https://stats.ncaa.org/contests/1969408/box_score,NA,NA,NA,NA
2020,15204,03/01/2020,Franklin ,2694,HCAC,9174,/team/2694/15204,3,Heidelberg,278,OAC,901,/team/278/15204,3,"Westfield, IN",L,5-11,NA,/contests/1832651/box_score,https://stats.ncaa.org/contests/1832651/box_score,NA,NA,NA,NA
2020,15204,03/01/2020,Heidelberg,278,OAC,901,/team/278/15204,3,Manchester ,1192,HCAC,9174,/team/1192/15204,3,"Westfield, IN",W,3-0,NA,/contests/1833264/box_score,https://stats.ncaa.org/contests/1833264/box_score,NA,NA,NA,NA
2020,15204,03/06/2020,Heidelberg,278,OAC,901,/team/278/15204,3,North Central (IL) ,492,CCIW,836,/team/492/15204,3,"Punta Gorda, FL",L,7-11,NA,/contests/1970921/box_score,https://stats.ncaa.org/contests/1970921/box_score,NA,NA,NA,NA
2020,15204,03/06/2020,Heidelberg,278,OAC,901,/team/278/15204,3,Misericordia ,16142,MAC Freedom,28745,/team/16142/15204,3,"Port Charlotte, FL",W,5-3,NA,/contests/1833988/box_score,https://stats.ncaa.org/contests/1833988/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Heidelberg,278,OAC,901,/team/278/15204,3,Swarthmore ,686,Centennial,9683,/team/686/15204,3,"Port Charlotte, FL",W,5-1,NA,/contests/1834112/box_score,https://stats.ncaa.org/contests/1834112/box_score,NA,NA,NA,NA
2020,15204,03/09/2020,Heidelberg,278,OAC,901,/team/278/15204,3,La Roche ,1163,AMCC,30022,/team/1163/15204,3,"Port Charlotte, FL",W,8-4,NA,/contests/1834809/box_score,https://stats.ncaa.org/contests/1834809/box_score,NA,NA,NA,NA
2020,15204,03/11/2020,Heidelberg,278,OAC,901,/team/278/15204,3,Susquehanna ,685,Landmark,30101,/team/685/15204,3,"Port Charlotte, FL",L,3-5,NA,/contests/1835112/box_score,https://stats.ncaa.org/contests/1835112/box_score,NA,NA,NA,NA
2020,15204,03/12/2020,Bridgewater St. ,76,MASCAC,870,/team/76/15204,3,Heidelberg,278,OAC,901,/team/278/15204,3,"Port Charlotte, FL",W,11-3,NA,/contests/1835285/box_score,https://stats.ncaa.org/contests/1835285/box_score,NA,NA,NA,NA
2020,15204,03/13/2020,Heidelberg,278,OAC,901,/team/278/15204,3,Ohio Wesleyan ,520,NCAC,897,/team/520/15204,3,"Port Charlotte, FL",W,6-2,NA,/contests/1835398/box_score,https://stats.ncaa.org/contests/1835398/box_score,NA,NA,NA,NA
2020,15204,02/07/2020,Hendrix,1124,SAA,30169,/team/1124/15204,3,Texas Lutheran ,1400,SCAC,835,/team/1400/15204,3,"Grand Prairie, TX",L,2-12,NA,/contests/1829874/box_score,https://stats.ncaa.org/contests/1829874/box_score,NA,NA,NA,NA
2020,15204,02/08/2020,Concordia (TX) ,24400,ASC,14825,/team/24400/15204,3,Hendrix,1124,SAA,30169,/team/1124/15204,3,"Grand Prairie, TX",L,4-7,NA,/contests/1829997/box_score,https://stats.ncaa.org/contests/1829997/box_score,NA,NA,NA,NA
2020,15204,02/09/2020,Hardin-Simmons ,271,ASC,14825,/team/271/15204,3,Hendrix,1124,SAA,30169,/team/1124/15204,3,"Grand Prairie, TX",W,7-5,NA,/contests/1830082/box_score,https://stats.ncaa.org/contests/1830082/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,Hendrix,1124,SAA,30169,/team/1124/15204,3,Millikin,424,CCIW,836,/team/424/15204,3,NA,W,8-1,NA,/contests/1830516/box_score,https://stats.ncaa.org/contests/1830516/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,Hendrix,1124,SAA,30169,/team/1124/15204,3,Millikin,424,CCIW,836,/team/424/15204,3,NA,W,8-7,NA,/contests/1848551/box_score,https://stats.ncaa.org/contests/1848551/box_score,NA,NA,NA,NA
2020,15204,02/16/2020,Hendrix,1124,SAA,30169,/team/1124/15204,3,Millikin,424,CCIW,836,/team/424/15204,3,NA,L,0-4,NA,/contests/1830749/box_score,https://stats.ncaa.org/contests/1830749/box_score,NA,NA,NA,NA
2020,15204,02/19/2020,Ozarks (AR),23008,ASC,14825,/team/23008/15204,3,Hendrix,1124,SAA,30169,/team/1124/15204,3,NA,L,1-5,NA,/contests/1830960/box_score,https://stats.ncaa.org/contests/1830960/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Hendrix,1124,SAA,30169,/team/1124/15204,3,WashU,755,UAA,1471,/team/755/15204,3,NA,L,0-10,NA,/contests/1831603/box_score,https://stats.ncaa.org/contests/1831603/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Hendrix,1124,SAA,30169,/team/1124/15204,3,WashU,755,UAA,1471,/team/755/15204,3,NA,L,2-7,NA,/contests/1847674/box_score,https://stats.ncaa.org/contests/1847674/box_score,NA,NA,NA,NA
2020,15204,02/23/2020,Hendrix,1124,SAA,30169,/team/1124/15204,3,WashU,755,UAA,1471,/team/755/15204,3,NA,L,5-9,NA,/contests/1831862/box_score,https://stats.ncaa.org/contests/1831862/box_score,NA,NA,NA,NA
2020,15204,02/25/2020,Ouachita Baptist,1289,GAC,30144,/team/1289/15204,2,Hendrix,1124,SAA,30169,/team/1124/15204,3,NA,L,6-14,NA,/contests/1832083/box_score,https://stats.ncaa.org/contests/1832083/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,Hendrix,1124,SAA,30169,/team/1124/15204,3,MacMurray,377,SLIAC,12974,/team/377/15204,3,NA,W,11-2,NA,/contests/1832775/box_score,https://stats.ncaa.org/contests/1832775/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,Hendrix,1124,SAA,30169,/team/1124/15204,3,MacMurray,377,SLIAC,12974,/team/377/15204,3,NA,L,2-3,NA,/contests/1849171/box_score,https://stats.ncaa.org/contests/1849171/box_score,NA,NA,NA,NA
2020,15204,03/01/2020,Hendrix,1124,SAA,30169,/team/1124/15204,3,MacMurray,377,SLIAC,12974,/team/377/15204,3,NA,W,16-2,NA,/contests/1833057/box_score,https://stats.ncaa.org/contests/1833057/box_score,NA,NA,NA,NA
2020,15204,03/03/2020,Hendrix,1124,SAA,30169,/team/1124/15204,3,Ozarks (AR),23008,ASC,14825,/team/23008/15204,3,NA,W,8-3,NA,/contests/1833504/box_score,https://stats.ncaa.org/contests/1833504/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Rhodes,573,SAA,30169,/team/573/15204,3,Hendrix,1124,SAA,30169,/team/1124/15204,3,NA,L,1-9,NA,/contests/1834234/box_score,https://stats.ncaa.org/contests/1834234/box_score,NA,NA,NA,NA
